"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"cendre";-1,02594916636218;1,54854977259642;0,098567333572994;0,542991187360927;-0,529435646787894;0,799120928520159;0,0508651517183978;0,28020773339083;0,382116074702762;0,565300090319699;0,00200135752978092;0,0505824774477597;0,000586761386182134;0,00133678073335537;5,41596509273629e-06;0,000164359723623995;0,000557455031960755;0,995744805134291;0,000552720966042772
"ajouter";-0,927683916944645;-0,319339054764783;-2,12701377977411;0,341118421701593;-0,391908695686072;-0,134907752682272;-0,898576746790053;0,144108648734438;0,242491274495179;0,0186588652189742;0,723355369042483;0,0154944912433677;0,000319829585906704;3,78985550386745e-05;0,00168135410262707;4,32443056430006e-05;0,000371636687973837;1,13024300958893;0,000474747012310335
"voile";0,570440143415999;0,829596067552018;0,860498834141124;0,885488254404438;0,35805433219571;0,520721532991595;0,540118606605317;0,55580398619792;0,208188980201408;0,28592757562791;0,268814809184771;0,237068634985915;0,00013302443620578;0,000281348520450256;0,000302699594140797;0,000320536046364293;0,00040880035677122;0,75006874983235;0,000229992360050012
"vin";2,26275569493798;-0,334875964828826;0,541942064996773;-0,585643038037946;0,934028000418513;-0,138231241011576;0,223704690897039;-0,241743727350379;0,927275160159635;0,0131882248819164;0,0301824199557446;0,0293541950027062;0,00152224270402089;3,33408389534821e-05;8,7320113516565e-05;0,000101970497399231;0,000297309350379069;1,40978606634849;0,000590901368476395
"village";1,33458717762541;-0,0300415736733837;0,362609711630014;-0,256973384911492;0,948558429998946;-0,0213520618480877;0,257725013796497;-0,182643947603981;0,94362874450236;0,000310482923141213;0,0395276658740643;0,0165331067004374;0,000992895942479274;5,03101019458901e-07;7,32974224961361e-05;3,68117217293387e-05;0,000557455031960755;0,8242638008744;0,000378740976716169
"valet";2,0972893324104;0,211140954204344;-0,516368057031275;-0,416978399036027;0,949037589262443;0,0955427079497735;-0,233660033665397;-0,188685542085343;0,943700488603424;0,00621079992922314;0,032460205311402;0,0176285061559513;0,002452034270761;2,4851625469556e-05;0,000148637563357879;9,69252556466376e-05;0,000557455031960755;1,2952724198979;0,000935259388517257
"vain";-0,877195368147256;-0,245280468334051;-0,69430514834068;-0,905632397026531;-0,600781557018976;-0,167989922226011;-0,475522036724185;-0,620257768485036;0,523568521998351;0,0265822597398426;0,186121558580203;0,263727659681606;0,000371753095015869;2,90661738479348e-05;0,000232896361942948;0,000396246859709835;0,000483127694365988;0,727326524837772;0,000255576421827102
"tombeau";-0,919499360664882;0,511210798297471;0,131550445789034;-1,68856261535672;-0,461172007889428;0,256396165555927;0,0659787116974285;-0,846893260706565;0,356377260058613;0,0715306636490523;0,00413910849767197;0,567952967794663;0,000219947730037234;6,79855567887454e-05;4,50195624019081e-06;0,000741738737247744;0,000260145681581686;0,924094317508478;0,000222151484820879
"sourire";0,56232653881023;0,7370430983348;0,417908472736324;0,400098342410049;0,514583114408891;0,674465647303716;0,382426630429928;0,366128640385365;0,374784601716432;0,418095450266258;0,117457829690921;0,0896621183263921;0,000129267225314153;0,000222073651584383;7,13959568690676e-05;6,54402229668483e-05;0,00040880035677122;0,55108370688715;0,000124149909765174
"soumettre";-1,06164902662756;1,14131670804066;-1,84883025660813;-1,59272442541439;-0,366638930156079;0,39415204677815;-0,638490810354023;-0,550045038163298;0,220508648487786;0,165485955221528;0,37946595375879;0,234539442531898;0,000628306817158051;0,000726143058599358;0,00190547791609355;0,00141413581201404;0,000557455031960755;1,35640072270636;0,00102561854498197
"sauver";1,41686144422086;0,0792324705147332;0,403401088183232;-0,718410743386045;0,863455186922748;0,0482853760455534;0,245838266982863;-0,437809558053733;0,855048631542183;0,00173631110242103;0,0393301156392651;0,103884941716133;0,000671453365879164;2,09974949661114e-06;5,44296098382168e-05;0,000172626206552416;0,000334473019176453;0,919288515474821;0,000282660263570503
"ruine";-0,477609044172634;0,729814737633255;1,49437082665276;0,915553072064226;-0,243979257030223;0,372814668461571;0,763376423589241;0,46769624867746;0,101959280875636;0,154593785940338;0,566387267373844;0,177059665810182;8,47741932048079e-05;0,000197944682349746;0,000829918302196693;0,000311519781390754;0,000371636687973837;0,8973854436215;0,000299279260600474
"richesse";-0,33628627785326;-1,07995603896727;-1,32117007848734;0,87985820553754;-0,172533144023731;-0,554076163915741;-0,677832080710012;0,451415096285048;0,0507867016792299;0,340117490520132;0,444799423617357;0,164296384183283;7,14472956529954e-05;0,0007368509656508;0,00110277004596902;0,000489094613181194;0,000631782369555522;0,895269939228252;0,000506378790302434
"respecter";-0,483790734568564;1,36287947475834;-0,53648387195044;-1,22303374561746;-0,245762120119102;0,692332707616065;-0,272529844743357;-0,621292110044651;0,101304348988705;0,522051074755013;0,0706872976185678;0,305957278637715;0,00013047428730548;0,00103543953250942;0,000160443889287351;0,000833847671465223;0,000557455031960755;0,911933903302478;0,000463592673550149
"rentrer";-0,417578165810898;-1,21057762589916;-0,167966036569358;-0,171566845692873;-0,32050193375006;-0,929149322981941;-0,128918233596513;-0,131681946792365;0,150850130861651;0,82326662170045;0,013849309362715;0,0120339380751877;7,77634270382014e-05;0,000653559471530088;1,25817999587419e-05;1,3127032499332e-05;0,000445964025568604;0,645037252629739;0,000185553615555279
"prétendre";0,820842211227138;0,567722630947855;-0,236994345568435;-1,09673492176018;0,546610851921683;0,378054815789383;-0,157818006140449;-0,730331849064356;0,454222754024243;0,141093508088996;0,0214852559948335;0,383198481891928;0,000175281460908496;8,3847290762319e-05;1,46114255544774e-05;0,000312910376849194;0,000260145681581686;0,73071008079644;0,000138901462585208
"préparer";1,19689109421147;0,02793205626656;0,481750524352143;-0,808703819230631;0,785896772637747;0,0183406100849031;0,316324671589543;-0,531007143947286;0,764510154591265;0,000270373983139493;0,0702802698567738;0,164939201568825;0,000425910001903589;2,31960685975405e-07;6,90006147505767e-05;0,00019444087029529;0,000297309350379069;0,821264152557847;0,000200527667095751
"préjugé";-0,741758780080174;-2,27412117999441;-2,32931880316579;3,17233281438478;-0,161056966606368;-0,493776506299806;-0,50576148307474;0,688803845497361;0,0468537935097166;0,285977370921911;0,262175601999102;0,404993233569271;0,000224924445000978;0,00211416302045083;0,00221803876001928;0,00411404230479585;0,00040880035677122;2,05593877021769;0,00172795177998092
"prison";0,606738927738838;0,507744053303245;-0,229822076071504;-0,650038802230541;0,578160074129509;0,48382809487869;-0,218996907011201;-0,619420421045468;0,48109442155947;0,218776861800363;0,0391674348523869;0,260961281787781;0,000218898246727323;0,000153295093601789;3,14066815221145e-05;0,000251256396257064;0,000594618700758139;0,524815386854835;0,000163776536512317
"perfectionner";-0,744646605176637;-1,95183346101368;-1,6011129959502;2,64020172850291;-0,199741412403622;-0,523553011011233;-0,42947697472283;0,708198518083033;0,0712984465515296;0,318090173585339;0,187041788277207;0,423569591585925;0,00026789361401123;0,00184054928548848;0,00123852819739141;0,0033677213904217;0,000483127694365988;1,67313136404229;0,0013524524787218
"parcourir";-0,508071627252447;-0,936987287706819;-0,00896172912903355;1,48483222370328;-0,277967434965537;-0,512628414949392;-0,00490298754198224;0,812355940458563;0,138027521070632;0,304837432758718;2,43676961035164e-05;0,557110678474548;0,000143899646063782;0,000489414956885043;4,47706568579057e-08;0,00122903601115706;0,000557455031960755;0,820468588910275;0,000375261282177281
"paqueter";3,17662424429599;0,489635784500118;-0,223394401168058;0,00393386337063591;0,985949126357213;0,151971381200646;-0,0693363450399382;0,00122097826346682;0,982091915165185;0,0151513677493918;0,00275600533145278;7,11753973067945e-07;0,00600026257734446;0,000142555790969553;2,96744810306141e-05;9,20189149328433e-09;0,000594618700758139;1,92313440969268;0,00219916513021794
"pagode";-0,854422873230908;0,69713572877902;2,25937477048364;0,402765588958129;-0,33557052867038;0,273796749116481;0,887358718907814;0,158184273679188;0,181650966663513;0,0785256896145525;0,720748209131982;0,0190751345899516;8,13927210829672e-05;5,41844311364935e-05;0,000569136430076333;1,80860843966986e-05;0,000111491006392151;1,2027458573588;0,000161282621977898
"nourrir";-0,272175809973216;1,38637963649532;-0,147354376365612;0,128455952896682;-0,190825978205788;0,972008681906147;-0,103312057804251;0,0900621288507531;0,0551886670146061;0,929823018663649;0,00917892825043743;0,0058093860713103;3,02837961528296e-05;0,000785734111096247;8,87640978798431e-06;6,74558682103982e-06;0,00040880035677122;0,6950954281772;0,000197515021443485
"mêler";0,167843346201146;0,778648457591868;-1,35732054799158;-0,816046505201808;0,0946785452405403;0,439226843882388;-0,7656492665186;-0,460322662231375;0,0158091236631415;0,220936509706501;0,586650475186478;0,176603891443881;1,46573303142549e-05;0,000315449230234233;0,000958542700312253;0,000346478615323665;0,000520291363163371;0,800884873699697;0,000333723507242966
"multitude";-0,446415365195173;-0,86802078410181;1,67552244320284;-0,806089067963147;-0,212581112102737;-0,413347832532553;0,797876713256568;-0,383856210788234;0,0769856273211183;0,189006494920387;0,615385026218151;0,118622851540346;0,000111093361611234;0,000420020113887722;0,00156498557548484;0,000362222899596604;0,000557455031960755;0,965281911562911;0,000519419411768181
"mouvement";-0,344791661147073;0,547184278805405;-1,20905749277344;-1,06053019552541;-0,198905297280362;0,315662656343955;-0,697487692217036;-0,611804453489383;0,0710031975020109;0,116122590843529;0,495419784352434;0,317454427302029;5,74348433460402e-05;0,000144653569742578;0,000706245736242406;0,000543385455740858;0,000483127694365988;0,776314433314026;0,000291163716806593
"ministre";-0,85568996144435;-0,168604362679504;0,043370995633004;-0,467131374473418;-0,864057615072765;-0,170253117451339;0,0437951135791395;-0,471699376573105;0,856527001295734;0,0215938905270969;0,00124859620102496;0,120630511976146;0,000408171534552902;1,58470145205303e-05;1,04859703184818e-06;0,00012164322191398;0,000557455031960755;0,554709710171479;0,000171530509081979
"marché";0,76126613390063;-0,163692085306436;-0,624221613527444;-1,21945405487678;0,483108271905458;-0,103880885981085;-0,396138238085138;-0,773879613034941;0,381071817561885;0,0114412709198519;0,145387295013013;0,46209961650525;0,000215373170292854;9,95804176897928e-06;0,00014480921019578;0,000552649097649554;0,000371636687973837;0,739865803206201;0,00020343444579826
"jaloux";-0,586987377888014;0,547771869643087;-0,0242765413433079;-1,62541254054663;-0,323756212625703;0,302126676959619;-0,0133898638659657;-0,896505492119959;0,192675769326533;0,108956745668073;0,000187007163994116;0,698180477841401;0,000153658769941956;0,000133813299170038;2,62829103430952e-07;0,00117822176020496;0,000445964025568604;0,802296822300091;0,000287058209189605
"guérir";1,0120107261637;-0,588410707081373;-0,981225417971766;1,6056971493951;0,456646181899661;-0,265506575998608;-0,442755031261622;0,724533301477908;0,33983193938986;0,0746002343689271;0,181278618776068;0,404289207465144;0,000418679307587862;0,000141537786616917;0,000393594341073752;0,00105399497143344;0,00040880035677122;1,04153262627601;0,000443462625522943
"fonder";-0,867649929999363;-0,229230891100352;-0,426097518826655;-1,67313806343722;-0,445898759246363;-0,117805311092067;-0,218978125155728;-0,859851606897573;0,340197018377665;0,0154195894792326;0,0465558738219697;0,597827518321135;0,000447638710288628;3,12453107980744e-05;0,000107958433506902;0,00166457022703877;0,000594618700758139;0,892481340546431;0,000473627437623638
"fidèle";0,242730574110752;-0,83154911468101;-1,5370720278507;0,612922005320303;0,129955725342438;-0,445203776871248;-0,822934280177528;0,328152825706243;0,0290798604535969;0,221617605595065;0,661678207650143;0,0876243263011949;3,28442089386809e-05;0,000385465621818849;0,00131703791742291;0,000209421018622266;0,000557455031960755;0,853980952915748;0,000406542738930554
"entourer";0,609624237486002;1,2585667689901;-0,854703496260451;-1,06534091468564;0,31186594013856;0,643845970194486;-0,437241325082814;-0,544997271264396;0,158072028791752;0,43749006290962;0,176309851076319;0,22812805722231;6,90578472815499e-05;0,000294334456668312;0,000135743657373242;0,000210894764475849;0,000185818343986918;0,919929555384538;0,000157252561853351
"ennemi";-0,225662041270226;0,434912052810689;-1,37165477906961;-0,104025311858483;-0,154536584335495;0,297833976637745;-0,939328755743396;-0,0712380172073078;0,0408546139782281;0,0985398890946882;0,856502765841693;0,00410273108539382;2,08174864565443e-05;7,7323971699126e-05;0,000769132048550232;4,42373720008176e-06;0,00040880035677122;0,669819546662495;0,000183411642485605
"cours";-0,78361922863215;-0,917857116791915;-0,0100739920740557;0,882049569289223;-0,524205907975667;-0,614004998498698;-0,00673904617085269;0,590051364813884;0,401648769483008;0,357825697834414;3,76664354590855e-05;0,240487866247121;0,000273848266158189;0,000375707605252966;4,52588001968796e-08;0,000346965114917484;0,000445964025568604;0,74182544231966;0,000245416227236254
"coucher";-0,339070403682628;2,12319696373032;1,60450628645518;1,4851016893693;-0,110575506951373;0,692403636743966;0,523251496162761;0,484312020137442;0,020732423038472;0,527880913470028;0,263431789653101;0,187954873838401;5,12719215044599e-05;0,00201039037317986;0,0011481078147499;0,00098358571180358;0,000445964025568604;1,41281309850644;0,000890162413250196
"considérer";-0,307763475575932;-2,1667480477923;1,88703470099227;-1,18454509454609;-0,0985451924843052;-0,693787991037958;0,604224388504371;-0,379288751304682;0,0162550936146756;0,523187359464014;0,346760909614446;0,113796637306867;5,28012246721665e-05;0,0026171382688857;0,0019850416025433;0,000782191400891858;0,000557455031960755;1,44824554306486;0,00116921463115463
"bord";0,565299411647304;0,029926883449441;-1,30071763212768;-0,929617069953507;0,33330769510801;0,0176452696372567;-0,76691959520615;-0,548114002129164;0,189251977372466;0,000344422439832408;0,568544489926088;0,241859110261613;0,000130637642072866;3,66129102235792e-07;0,000691635570975405;0,000353280320508339;0,00040880035677122;0,779611399651481;0,000248466377253306
"bonté";-0,706813627511324;1,30654605189783;0,639407058510656;1,58508873832307;-0,312126817648128;0,576966891152734;0,2823602751653;0,69997052168429;0,165020161225118;0,366152259035403;0,0766296906175225;0,392197889121958;0,00027849645311936;0,000951610628287017;0,000227910688163324;0,00140060928442766;0,000557455031960755;1,04389368652147;0,000607466568730142
"antique";-0,622448483160465;0,167787545242395;0,295410985029539;-0,524627144596648;-0,705645868833969;0,190214276916418;0,334896054587265;-0,594749585352189;0,661942882624086;0,0312333254799074;0,0846022695422611;0,222221522353746;0,000230380326557909;1,67400983133455e-05;5,18909767064798e-05;0,000163659069925751;0,000594618700758139;0,459000348018653;0,000125275052463948
